"nama_resto","kategori_resto","rating_resto","menu_resto","harga"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Avocado Salted Caramel","28.001"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Cokelat Hazelnut","28.001"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Cokelat Salted Caramel","28.001"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Marie Regal Shake","26.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Milo Dinosaurus","22.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Susu Grass Jelly Gula Aren","24.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Hazelnut Choco Milk Tea","22.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Jasmine Earl Grey Milk Tea","19.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Kenangan Milk Tea","19.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Thai Green Tea","22.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Thai Tea","22.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Jasmine Earl Grey Tea","15.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Raspberry Hibiscus Lemon Tea","22.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Lemon Black Tea","19.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Hazelnut Latte","100.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Vanilla Latte","100.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Caramel Latte","100.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Kopi Kenangan Mantan","90.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Americano","75.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Thai Tea","80.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Latte","90.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Light Latte","90.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Light Hazelnut Latte","100.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Light Vanilla Latte","100.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Light Caramel Latte","100.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Light Americano","75.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Seliter Kenangan - Light Kopi Kenangan Mantan","90.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Ring Tumbler","259.001"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Bundle Kenangan Fitri - Hook Green","269.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Stainless Steel Tumbler","259.001"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Flip Top Tumbler","259.001"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Bundle Kenangan Fitri - Hook Baby Blue","269.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Sip Cup","189.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Round Top Tumbler","259.001"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Bundle Kenangan Fitri - Hook Offwhite","269.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Thermos","259.001"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Straw Tumbler","259.001"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Roti Baso Ayam","16.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Roti Keju Manis","12.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Roti Coklat Klasik","9.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Roti Daging Asap Keju","14.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Roti Susu Manis","9.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Roti Martabak","12.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Roti Baso Sapi Wagyu","18.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Bundle of 12","115.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Bundle of 6","60.000"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Pesta Kenangan Cerita Roti 1","117.500"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Pesta Kenangan Cerita Roti 2","118.500"
"Kopi Kenangan x Cerita Roti x Kenangan Manis - Ruko Cideng","Coffee,Snack,Breakfast","4.9","Pesta Kenangan Cerita Roti 3","114.500"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Birthday Cake Frappuccino – Tiramisu","35.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Birthday Cake Frappuccino – White Chocolate","35.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Buy 2 Anniversary Beverage only 59k","59.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Vanilla Latte + 1 Asian Dolce Latte","59.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Vanilla Cream Frappuccino + 1 JavaChip Frappuccino","62.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Green Tea Latte + 1 Iced Signature Chocolate","59.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Iced Caramel Macchiato + 1 Chocolate Chip Cream Frappuccino","64.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Caramel Macchiato + 1 Asian Dolce Latte","64.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Vanilla Latte + VIA Iced Coffee Sweetened 5CT","85.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Caramel Macchiato","80.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Cinnamon Roll Cream Frappuccino + Iced Speculaas Mocha","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Americano + VIA Italian Roast / Colombia","100.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Macchiato + Caramel Latte + Caramel Coffee Frappuccino","115.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Mango On The Beach Frappuccino + Macadamia White Chocolate Latte","85.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Strawberry Mango Jelly M:LK Cream Tea+Seaside Macadamia White Choco Frappuccino","85.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Salted Caramel Macchiato + 1 Caramel Cream Frappuccino","64.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Salted Caramel Java Chip Frappuccino + 1 Cafe Latte","62.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Liter Special Price","129.900"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","New! Starbucks 3 x 250 ml","90.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","New! Starbucks 6 x 250 ml","149.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Tiramisu Coffee Frappuccino + Iced Buttery Nut Macchiato","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Java Chip Frappuccino","80.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Green Tea Frappuccino + 2 Caramel Macchiato","149.900"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","JavaChip Frappuccino + Vanilla Cream Frappuccino + ChoChip Cream Frappuccino","115.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Asian Dolce Latte + Iced Vanilla Latte + Iced Signature Chocolate","115.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Mango Passion Frappuccino + 2 Caramel Cream Frappuccino","119.900"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Java Chip Frappuccino + 2 Caramel Macchiato","149.900"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Starbucks Reusable Bottle All Items 88k","88.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Coffee Break (Selected Food + Americano / Latte, Tall Size)","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Lunch (Selected Food + Iced Shaken Lemonade / Americano / Latte, Tall Size)","49.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Breakfast (Selected Food + Americano / Latte, Tall Size)","49.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Birthday Cake Frappuccino – Tiramisu","35.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Birthday Cake Frappuccino – White Chocolate","35.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Buy 2 Anniversary Beverage only 59k","59.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Vanilla Latte + 1 Asian Dolce Latte","59.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Vanilla Cream Frappuccino + 1 JavaChip Frappuccino","62.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Green Tea Latte + 1 Iced Signature Chocolate","59.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Iced Caramel Macchiato + 1 Chocolate Chip Cream Frappuccino","64.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Caramel Macchiato + 1 Asian Dolce Latte","64.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Salted Caramel Macchiato + 1 Caramel Cream Frappuccino","64.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Salted Caramel Java Chip Frappuccino + 1 Cafe Latte","62.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Starbucks Gifting Package","154.900"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Liter Special Price","129.900"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 L Bottled Beverage","70.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","New! Starbucks 3 x 250 ml","90.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","New! Starbucks 6 x 250 ml","149.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Tiramisu Coffee Frappuccino + Iced Buttery Nut Macchiato","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Java Chip Frappuccino","80.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Green Tea Frappuccino + 2 Caramel Macchiato","149.900"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","JavaChip Frappuccino + Vanilla Cream Frappuccino + ChoChip Cream Frappuccino","115.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Asian Dolce Latte + Iced Vanilla Latte + Iced Signature Chocolate","115.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Mango Passion Frappuccino + 2 Caramel Cream Frappuccino","119.900"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Java Chip Frappuccino + 2 Caramel Macchiato","149.900"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","1 Vanilla Latte + VIA Iced Coffee Sweetened 5CT","85.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","2 Caramel Macchiato","80.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Cinnamon Roll Cream Frappuccino + Iced Speculaas Mocha","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Americano + VIA Italian Roast / Colombia","100.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Macchiato + Caramel Latte + Caramel Coffee Frappuccino","115.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Mango On The Beach Frappuccino + Macadamia White Chocolate Latte","85.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Strawberry Mango Jelly M:LK Cream Tea+Seaside Macadamia White Choco Frappuccino","85.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Starbucks Reusable Bottle All Items 88k","88.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Spunbond Small & Large","25.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Coffee Break (Selected Food + Americano / Latte, Tall Size)","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Lunch (Selected Food + Iced Shaken Lemonade / Americano / Latte, Tall Size)","49.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Breakfast (Selected Food + Americano / Latte, Tall Size)","49.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Strawberry Mango Jelly Starbucks M:LK Cream Tea","56.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Mango on the Beach Frappuccino","61.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Sweet Azuki & Butter Bun","32.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Seaside Macadamia White Chocolate Frappuccino","61.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Chicken Meatloaf Curry Ciabatta","44.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Macadamia White Chocolate Latte","61.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Classic Macaroni Schotel","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Croissant Taco Bowl","32.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Apple Cinnamon Oatmeal Bar","32.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Apple Cinnamon Oatmeal Bar + Caramel Macchiato","93.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Croissant Taco Bowl + Caramel Macchiato","93.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Classic Macaroni Schotel + Caramel Macchiato","111.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Chicken Meatloaf Curry Ciabatta + Caramel Macchiato","105.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Sweet Azuki & Butter Bun + Caramel Macchiato","93.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caffe Mocha","55.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Vanilla Sweet Cream Cold Brew","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Salted Caramel Latte","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Cold Brew Coffee","44.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Asian Dolce Latte","55.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caffe Latte","46.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caffe Americano","37.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Salted Caramel Macchiato","59.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Double Shot Ice Shaken Espresso (10 oz)","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Vanilla Latte","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Hazelnut Latte","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Cappuccino","46.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Macchiato","59.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Latte","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Java Chip Frappuccino","57.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Dark Mocha Frappuccino","57.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Frappuccino","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Coffee Jelly Frappuccino","62.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Coffee Frappuccino","44.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Java Chip Frappuccino","57.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Mocha Frappuccino","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Coffee Jelly Frappuccino","54.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Salted Caramel Javachip Frappuccino","57.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Hazelnut Frappuccino","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Asian Dolce Frappuccino","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Espresso Frappuccino","52.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Green Tea Cream Frappuccino","57.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Macchiato Frappuccino","59.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Vanilla Cream Frappuccino","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Double Chocolate Cream Frappuccino","57.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Hazelnut Cream Frappuccino","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Cream Frappuccino","50.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Raspberry Curant Frappuccino","44.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Mango Passion Frappuccino","44.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Caramel Signature Chocolate","60.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Hazelnut Signature Chocolate","60.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Milk","35.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Green Tea Latte","54.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Classic Chocolate","43.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Signature Chocolate","54.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Teavana Tea ( Tea Bag )","25.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Tea Latte","40.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Iced Shaken Lemonade Tea","41.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Teavana Iced Tea","25.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Scarlet Velvet Cake","39.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Classic Tuna Toastie","35.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Spicy Tuna Bread","29.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","Cookies","20.000"
"Starbucks - Tomang","Coffee,Beverages,Bakery & Cake,Breakfast","4.8","GRAB & GO","23.000"
